         1633960 function calls (1596512 primitive calls) in 3.559 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1608(get_aspect)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:3985(set_navigate_mode)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/ma/core.py:658(<listcomp>)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/colors.py:1390(scaled)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/art3d.py:26(_norm_angle)
       13    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:2403(_array_equal_dispatcher)
       12    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:1245(_argmin_dispatcher)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/inspect.py:755(_is_wrapper)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_macosx.py:36(<lambda>)
       10    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       10    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:605(<listcomp>)
       12    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:3384(set_history_buttons)
        7    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:924(set_clip_rectangle)
       10    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/ma/core.py:3504(mask)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:2159(_backend_module_name)
       14    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:753(get_facecolor)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/figure.py:2653(get_layout_engine)
        6    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/_weakrefset.py:37(__init__)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:3135(<listcomp>)
       10    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/multiarray.py:617(min_scalar_type)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:413(has_location)
        6    0.000    0.000    0.000    0.000 {built-in method math.copysign}
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/ma/core.py:6654(is_masked)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/reduction.py:251(AbstractReducer)
        4    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:2599(use_sticky_edges)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/animation.py:1671(<lambda>)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/socket.py:663(SocketIO)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/legend.py:1052(set_bbox_to_anchor)
       12    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:354(_full_like_dispatcher)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/linalg/linalg.py:465(_unary_dispatcher)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/reduction.py:43(register)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:546(_swapaxes_dispatcher)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/ma/core.py:783(is_string_or_list_of_strings)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:2454(__init__)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:3963(get_navigate)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/enum.py:1641(_simple_enum)
       10    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/stride_tricks.py:363(_broadcast_to_dispatcher)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:289(option_image_nocomposite)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:210(get_transforms)
        4    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        5    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        7    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/shape_base.py:1187(_tile_dispatcher)
       13    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/twodim_base.py:236(_diag_dispatcher)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/gridspec.py:199(<listcomp>)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/legend.py:1166(set_draggable)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/colors.py:2216(__init__)
       10    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/shape_base.py:135(_atleast_3d_dispatcher)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:3918(get_mutation_aspect)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:874(_sort_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_api/__init__.py:44(__init__)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:503(update_datalim)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_lbfgsb_py.py:286(<listcomp>)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/colors.py:1241(vmin)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:3194(size)
        7    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2183(_sum_dispatcher)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/legend.py:686(_get_loc)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1000(get_xdata)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/threading.py:90(RLock)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_api/deprecation.py:205(<listcomp>)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_api/deprecation.py:99(deprecated)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/colors.py:1252(vmax)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:1080(set_in_layout)
       11    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/enum.py:791(__iter__)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axis3d.py:316(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/animation.py:882(__del__)
        3    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:3394(set_axis_off)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_constraints.py:402(<listcomp>)
        2    0.000    0.000    0.000    0.000 {method 'strip' of 'bytes' objects}
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:1195(<listcomp>)
        7    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:1786(transform_non_affine)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:3639(Show)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1122(get_filename)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/context.py:230(DefaultContext)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_macosx.py:180(_BackendMac)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/_lib/_util.py:439(__call__)
        7    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:1799(transform_path_non_affine)
        4    0.000    0.000    0.000    0.000 {method 'move_to_end' of 'collections.OrderedDict' objects}
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/gridspec.py:608(num2)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2154(inverted)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1209(<listcomp>)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:733(get_figure)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1013(get_ydata)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:931(create_module)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:898(_none_or_positive_arg)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:3888(get_boxstyle)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/context.py:203(reducer)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/context.py:283(SpawnProcess)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/process.py:364(_ParentProcess)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/gridspec.py:616(get_gridspec)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/multiarray.py:1029(unravel_index)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.count_nonzero}
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/_lib/_util.py:367(__init__)
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:73(_zeros_like_dispatcher)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:3190(_size_dispatcher)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/shape_base.py:735(_array_split_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/tri/_triangulation.py:218(set_mask)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/__init__.py:1(<module>)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1213(_timer_set_interval)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1101(_sanity_check)
        1    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1803(get_anchor)
        1    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/logging/__init__.py:202(_checkLevel)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1216(_timer_set_single_shot)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/legend_handler.py:403(get_numpoints)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:3903(get_mutation_scale)
        4    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        2    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:1097(get_path)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/context.py:295(ForkServerProcess)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:2057(draw)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:552(_BackendAgg)
        2    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:821(get_linewidth)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:1477(get_color)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/context.py:276(ForkProcess)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/_distutils_hack/__init__.py:96(<lambda>)
